schema_version,customer_id,driver_id,persona_type,service_month,month,selected_policy_id,basis_status,basis_trip_count,scored_trip_count,dbscan_cluster_count,living_zone_departure_p90_raw_m,living_zone_departure_p90_threshold_m,living_zone_departure_threshold_sample_count,living_zone_departure_threshold_percentile,monthly_total_distance_km,monthly_annualized_distance_km,in_zone_distance_km,out_zone_distance_km,in_zone_distance_ratio,out_zone_distance_ratio,out_zone_ratio_delta,baseline_night_ratio,monthly_night_ratio,night_ratio_delta,baseline_risk_rate_per_100km,monthly_risk_rate_per_100km,risk_rate_delta_per_100km,monthly_risk_signal_count,in_zone_night_ratio,in_zone_risk_rate_per_100km,out_zone_night_ratio,out_zone_risk_rate_per_100km,mileage_score,in_zone_safe_driving_score,out_zone_safe_driving_score,out_zone_pattern_change_risk,monthly_integrated_evidence_score,score_role,existing_living_zone_trip_count,candidate_living_zone_trip_count,out_zone_safe_driving_trip_count,out_zone_pattern_change_risk_trip_count,dominant_interpretation,reason_codes,scenario_phase
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,13,1,902.18,902.18,23,0.9,296.62,3559.44,229.58,67.04,0.774,0.226,-0.0527,0.0,0.0,0.0,0.8845,1.0114,0.1269,3,0.0,0.8712,0.0,1.4916,70.34,94.77,91.8,4.1,87.07,annual_decision_evidence_not_monthly_discount,10,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,14,1,927.13,927.13,25,0.9,303.85,3646.2,245.61,58.24,0.8083,0.1917,-0.0552,0.0,0.0,0.0,0.8532,0.9873,0.1342,3,0.0,1.2214,0.0,0.0,69.61,92.67,100.0,3.89,87.91,annual_decision_evidence_not_monthly_discount,11,0,3,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,13,1,588.17,588.17,26,0.9,318.32,3819.84,172.42,145.9,0.5417,0.4583,0.0289,0.0,0.0,0.0,1.0399,0.9424,-0.0974,3,0.0,1.7399,0.0,0.0,68.17,89.56,97.83,6.83,85.52,annual_decision_evidence_not_monthly_discount,7,0,6,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,17,1,1300.0,1300.0,25,0.9,410.63,4927.56,211.45,199.18,0.5149,0.4851,0.3379,0.0,0.274,0.274,1.0319,6.8188,5.7869,28,0.2007,8.0397,0.3518,5.5226,58.94,49.35,61.65,100.0,44.82,annual_decision_evidence_not_monthly_discount,9,0,0,8,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,17,2,1230.31,1230.31,29,0.9,415.41,4984.92,321.54,93.87,0.774,0.226,0.0462,0.1608,0.2952,0.1344,4.431,6.7403,2.3093,28,0.2294,5.2871,0.5208,11.7183,58.46,65.52,27.74,45.38,53.67,annual_decision_evidence_not_monthly_discount,13,0,0,4,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,2,1301.87,1301.87,33,0.9,396.31,4755.72,354.16,42.15,0.8936,0.1064,-0.1042,0.2636,0.308,0.0445,6.6054,6.8128,0.2074,27,0.2808,6.2119,0.5371,11.8624,60.37,59.36,26.7,20.49,57.16,annual_decision_evidence_not_monthly_discount,15,0,0,2,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_011,driver_011,recent_outer_risk_change,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,3,871.14,871.14,33,0.9,415.42,4985.04,347.84,67.58,0.8373,0.1627,-0.0518,0.2727,0.2983,0.0257,6.9269,6.7402,-0.1867,28,0.299,6.6122,0.2951,7.3986,58.46,56.74,54.88,17.57,62.02,annual_decision_evidence_not_monthly_discount,14,0,0,3,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,28,12,1,557.84,557.84,28,0.9,279.98,3359.76,191.04,88.94,0.6823,0.3177,-0.0763,0.0,0.0,0.0,0.8488,1.0715,0.2227,3,0.0,1.0469,0.0,1.1244,72.0,93.72,93.82,4.86,87.51,annual_decision_evidence_not_monthly_discount,8,0,3,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,11,1,643.84,643.84,26,0.9,262.03,3144.36,160.2,101.83,0.6114,0.3886,0.084,0.0,0.0,0.0,0.9736,0.7633,-0.2103,2,0.0,0.6242,0.0,0.982,73.8,96.25,93.83,12.53,87.28,annual_decision_evidence_not_monthly_discount,7,0,3,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,12,1,679.74,679.74,23,0.9,294.33,3531.96,145.56,148.77,0.4945,0.5055,0.2713,0.0,0.0,0.0,0.9225,1.0193,0.0968,3,0.0,2.061,0.0,0.0,70.57,87.57,96.89,35.89,79.64,annual_decision_evidence_not_monthly_discount,6,4,2,0,existing_living_zone,CANDIDATE_LIVING_ZONE|LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,11,1,1259.41,1259.41,23,0.9,297.93,3575.16,246.22,51.71,0.8264,0.1736,-0.018,0.0,0.0,0.0,0.8987,1.0069,0.1082,3,0.0,1.2184,0.0,0.0,70.21,92.69,100.0,4.63,87.94,annual_decision_evidence_not_monthly_discount,9,0,2,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,22,14,1,1242.58,1242.58,22,0.9,346.98,4163.76,297.6,49.38,0.8577,0.1423,-0.0341,0.0,0.0,0.0,0.8778,0.8646,-0.0132,3,0.0,1.0081,0.0,0.0,65.3,93.95,100.0,3.21,87.13,annual_decision_evidence_not_monthly_discount,12,0,2,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,14,1,1080.91,1080.91,24,0.9,327.04,3924.48,199.35,127.69,0.6096,0.3904,0.1375,0.0,0.0,0.0,0.9706,0.9173,-0.0533,3,0.0,0.5016,0.0,1.5663,67.3,96.99,90.58,19.26,83.55,annual_decision_evidence_not_monthly_discount,8,0,4,2,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,14,1,1207.34,1207.34,27,0.9,335.02,4020.24,265.73,69.29,0.7932,0.2068,-0.0193,0.0,0.0,0.0,0.9271,0.8955,-0.0316,3,0.0,1.129,0.0,0.0,66.5,93.23,100.0,3.21,87.28,annual_decision_evidence_not_monthly_discount,11,0,3,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,15,1,1220.09,1220.09,27,0.9,350.97,4211.64,326.71,24.26,0.9309,0.0691,-0.0719,0.0,0.0,0.0,0.9338,0.8548,-0.079,3,0.0,0.9182,0.0,0.0,64.9,94.49,100.0,3.0,87.22,annual_decision_evidence_not_monthly_discount,14,0,1,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,19,1,1340.93,1340.93,27,0.9,452.75,5433.0,255.17,197.58,0.5636,0.4364,0.3233,0.0,0.2587,0.2587,0.771,6.847,6.0761,31,0.2744,6.6622,0.2384,7.0857,54.73,56.73,55.72,100.0,44.58,annual_decision_evidence_not_monthly_discount,10,0,0,9,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,19,3,653.22,653.22,33,0.9,458.01,5496.12,289.25,168.76,0.6315,0.3685,0.2148,0.1491,0.2419,0.0928,4.3286,6.7684,2.4398,31,0.1593,4.8401,0.3833,10.0735,54.2,69.05,38.48,61.54,52.36,annual_decision_evidence_not_monthly_discount,12,0,0,7,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,18,3,628.0,628.0,36,0.9,436.96,5243.52,331.9,105.06,0.7596,0.2404,0.0489,0.2668,0.2567,-0.0101,6.4388,6.8656,0.4268,30,0.266,7.2311,0.2272,5.711,56.3,53.42,65.18,22.84,61.38,annual_decision_evidence_not_monthly_discount,14,0,1,3,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_012,driver_012,recent_outer_risk_change,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,18,3,604.6,604.6,37,0.9,458.0,5496.0,409.49,48.51,0.8941,0.1059,-0.1128,0.2491,0.2703,0.0212,6.8159,6.7686,-0.0473,31,0.2556,6.3494,0.3948,10.3072,54.2,58.84,37.39,17.12,57.97,annual_decision_evidence_not_monthly_discount,16,0,0,2,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,26,10,2,741.14,741.14,26,0.9,234.4,2812.8,136.51,97.89,0.5824,0.4176,0.2261,0.0,0.0,0.0,1.0139,0.8532,-0.1606,2,0.0,0.7325,0.0,1.0216,76.56,95.61,93.03,29.38,84.38,annual_decision_evidence_not_monthly_discount,6,0,3,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,21,8,2,656.47,656.47,21,0.9,219.37,2632.44,139.46,79.91,0.6357,0.3643,0.1189,0.0,0.0,0.0,1.0232,0.9117,-0.1115,2,0.0,0.7171,0.0,1.2514,78.06,95.7,92.83,17.62,87.17,annual_decision_evidence_not_monthly_discount,5,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,18,9,1,1013.0,1013.0,18,0.9,246.42,2957.04,165.12,81.3,0.6701,0.3299,0.1739,0.0,0.0,0.0,0.8815,0.8116,-0.0699,2,0.0,1.2112,0.0,0.0,75.36,92.73,100.0,23.62,85.7,annual_decision_evidence_not_monthly_discount,6,0,3,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,17,11,2,716.14,716.14,17,0.9,249.43,2993.16,230.22,19.21,0.923,0.077,-0.0859,0.0,0.0,0.0,0.8588,0.8018,-0.0569,2,0.0,0.8687,0.0,0.0,75.06,94.79,100.0,2.73,90.41,annual_decision_evidence_not_monthly_discount,10,0,1,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,19,11,2,721.61,721.61,19,0.9,290.49,3485.88,290.49,0,1.0,0.0,-0.1642,0.0,0.0,0.0,0.8554,1.0327,0.1773,3,0.0,1.0327,0.0,0.0,70.95,93.8,100.0,4.98,88.43,annual_decision_evidence_not_monthly_discount,11,0,0,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,21,12,2,737.38,737.38,21,0.9,273.8,3285.6,107.26,166.54,0.3917,0.6083,0.4382,0.0,0.0,0.0,0.9708,0.7305,-0.2404,2,0.0,1.8646,0.0,0.0,72.62,87.51,94.83,37.5,79.5,annual_decision_evidence_not_monthly_discount,5,0,7,0,out_zone_safe_driving,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,22,13,2,659.74,659.74,22,0.9,280.48,3365.76,173.98,106.5,0.6203,0.3797,0.0714,0.0,0.0,0.0,0.9257,1.0696,0.1439,3,0.0,1.1496,0.0,0.939,71.95,93.1,94.24,12.51,85.86,annual_decision_evidence_not_monthly_discount,8,0,4,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,13,2,649.99,649.99,24,0.9,293.84,3526.08,207.16,86.68,0.705,0.295,0.0878,0.0,0.0,0.0,0.9397,1.021,0.0813,3,0.0,0.9654,0.0,1.1537,70.62,94.21,93.65,14.11,85.36,annual_decision_evidence_not_monthly_discount,9,2,1,1,existing_living_zone,CANDIDATE_LIVING_ZONE|LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,16,2,728.62,728.62,25,0.9,379.04,4548.48,263.52,115.52,0.6952,0.3048,0.0755,0.0,0.2735,0.2735,1.0886,6.8594,5.7708,26,0.3933,7.5896,0.0,5.1939,62.1,49.74,71.43,73.81,53.08,annual_decision_evidence_not_monthly_discount,11,0,0,5,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,16,3,642.7,642.7,28,0.9,383.45,4601.4,275.34,108.11,0.7181,0.2819,0.1027,0.1605,0.2473,0.0868,4.4908,6.7805,2.2898,26,0.3444,6.5374,0.0,7.3999,61.66,56.64,59.3,47.11,57.93,annual_decision_evidence_not_monthly_discount,12,0,0,4,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,16,3,724.2,724.2,31,0.9,365.82,4389.84,210.06,155.76,0.5742,0.4258,0.2403,0.2371,0.2397,0.0026,6.4928,6.834,0.3412,25,0.2093,6.6648,0.2806,7.0621,63.42,57.5,55.43,45.0,58.36,annual_decision_evidence_not_monthly_discount,9,0,1,6,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_013,driver_013,recent_outer_risk_change,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,15,4,666.18,666.18,32,0.9,383.46,4601.52,337.15,46.31,0.8792,0.1208,-0.106,0.2436,0.2634,0.0198,6.8066,6.7804,-0.0263,26,0.2996,6.8219,0.0,6.4781,61.65,55.47,64.37,16.98,64.61,annual_decision_evidence_not_monthly_discount,13,0,1,1,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,33,14,2,625.79,625.79,33,0.9,306.02,3672.24,265.01,41.01,0.866,0.134,-0.1433,0.0349,0.0,-0.0349,0.906,0.9803,0.0743,3,0.0,1.132,0.0,0.0,69.4,93.21,100.0,3.59,88.06,annual_decision_evidence_not_monthly_discount,12,0,2,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,13,2,644.73,644.73,30,0.9,286.4,3436.8,210.67,75.73,0.7356,0.2644,0.0029,0.0394,0.0,-0.0394,1.0226,1.0475,0.0249,3,0.0,1.424,0.0,0.0,71.36,91.46,100.0,3.92,88.06,annual_decision_evidence_not_monthly_discount,9,0,4,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,13,1,699.68,699.68,27,0.9,321.71,3860.52,99.66,222.05,0.3098,0.6902,0.4752,0.0,0.0,0.0,1.0128,0.9325,-0.0803,3,0.0,1.0034,0.0,0.9007,67.83,91.7,88.24,38.46,77.81,annual_decision_evidence_not_monthly_discount,4,3,5,1,out_zone_safe_driving,CANDIDATE_LIVING_ZONE|LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,14,2,697.13,697.13,26,0.9,325.64,3907.68,306.0,19.64,0.9397,0.0603,-0.0996,0.0,0.0,0.0,0.9867,0.9213,-0.0654,3,0.0,0.9804,0.0,0.0,67.44,94.12,100.0,3.21,87.83,annual_decision_evidence_not_monthly_discount,13,1,0,0,existing_living_zone,CANDIDATE_LIVING_ZONE|LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,16,2,686.74,686.74,26,0.9,379.26,4551.12,296.94,82.32,0.7829,0.2171,-0.0093,0.0,0.0,0.0,0.9646,0.791,-0.1736,3,0.0,0.6735,0.0,1.2148,62.07,95.96,93.32,2.81,85.51,annual_decision_evidence_not_monthly_discount,13,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,15,2,690.7,690.7,29,0.9,357.46,4289.52,260.36,97.1,0.7284,0.2716,0.0904,0.0,0.0,0.0,0.8813,0.8393,-0.042,3,0.0,1.1523,0.0,0.0,64.25,93.09,100.0,13.55,84.49,annual_decision_evidence_not_monthly_discount,11,0,4,0,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,14,2,691.32,691.32,29,0.9,366.18,4394.16,306.15,60.03,0.8361,0.1639,0.015,0.0,0.0,0.0,0.7233,0.8193,0.096,3,0.0,0.6533,0.0,1.6658,63.38,96.08,90.84,5.44,84.92,annual_decision_evidence_not_monthly_discount,12,0,1,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,15,2,650.55,650.55,28,0.9,383.62,4603.44,304.16,79.46,0.7929,0.2071,0.015,0.0,0.0,0.0,0.8549,0.782,-0.0728,3,0.0,0.6575,0.0,1.2585,61.64,96.06,93.08,4.75,84.98,annual_decision_evidence_not_monthly_discount,12,0,2,1,existing_living_zone,LOW_MILEAGE|NO_RECENT_OUT_ZONE_SPIKE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,pre_change_baseline
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,20,2,608.6,608.6,28,0.9,494.86,5938.32,266.49,228.37,0.5385,0.4615,0.2696,0.0,0.2697,0.2697,0.6879,6.8706,6.1828,34,0.2441,8.2555,0.2995,5.2546,50.51,47.54,64.38,96.45,43.0,annual_decision_evidence_not_monthly_discount,11,0,1,8,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,20,4,515.78,515.78,35,0.9,500.62,6007.44,375.14,125.48,0.7494,0.2506,-0.1074,0.1519,0.3019,0.15,4.2118,6.7916,2.5798,34,0.1227,6.3976,0.8375,7.9694,49.94,60.14,43.61,42.9,53.17,annual_decision_evidence_not_monthly_discount,15,0,0,5,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|RISK_EVENT_INCREASE,recent_risk_change
senior-monthly-score-table/v1,cust_014,driver_014,recent_outer_risk_change,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,40,20,4,664.93,664.93,40,0.9,477.6,5731.2,359.75,117.85,0.7532,0.2468,0.0433,0.2859,0.301,0.0152,6.8309,6.7002,-0.1307,32,0.342,7.7832,0.176,3.3941,52.24,49.2,78.69,21.57,61.86,annual_decision_evidence_not_monthly_discount,15,0,1,4,existing_living_zone,HARSH_BRAKE_INCREASE|NIGHT_DRIVING_INCREASE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,recent_risk_change
