trip_id,visit_event_id,driver_id,designed_type,environment_id,dataset_partition,data_quality,month,period_role,visit_date,visit_label,latitude,longitude,trip_distance_km,risk_event_count,data_coverage_pct,source_status
gaip-148-202609-07,visit-gaip-148-202609-07,gaip-148,multi_zone,dense_urban,holdout,good,2026-09,evaluation,2026-09-20,Routine Hub A,38.251517,128.203364,6.08,0,98.6,simulated
gaip-148-202609-08,visit-gaip-148-202609-08,gaip-148,multi_zone,dense_urban,holdout,good,2026-09,evaluation,2026-09-23,New Hub,38.232371,128.221946,13.1,0,97.1,simulated
gaip-148-202609-09,visit-gaip-148-202609-09,gaip-148,multi_zone,dense_urban,holdout,good,2026-09,evaluation,2026-09-26,Routine Hub A,38.251114,128.203767,4.79,0,97.3,simulated
gaip-148-202609-10,visit-gaip-148-202609-10,gaip-148,multi_zone,dense_urban,holdout,good,2026-09,evaluation,2026-09-04,New Hub,38.232149,128.221439,10.78,0,97.1,simulated
gaip-148-202609-11,visit-gaip-148-202609-11,gaip-148,multi_zone,dense_urban,holdout,good,2026-09,evaluation,2026-09-07,New Hub,38.232443,128.222011,10.4,0,96.6,simulated
gaip-148-202610-01,visit-gaip-148-202610-01,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-02,Routine Hub A,38.251055,128.203819,4.96,0,97.6,simulated
gaip-148-202610-02,visit-gaip-148-202610-02,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-05,Routine Hub B,38.25693,128.210344,9.43,0,99.3,simulated
gaip-148-202610-03,visit-gaip-148-202610-03,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-08,Routine Hub B,38.256676,128.210199,9.68,0,95.2,simulated
gaip-148-202610-04,visit-gaip-148-202610-04,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-11,Routine Hub A,38.25134,128.20347,5.85,0,97.1,simulated
gaip-148-202610-05,visit-gaip-148-202610-05,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-14,Routine Hub A,38.251456,128.203569,6.42,0,99.9,simulated
gaip-148-202610-06,visit-gaip-148-202610-06,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-17,Routine Hub A,38.251358,128.203409,4.66,0,95.2,simulated
gaip-148-202610-07,visit-gaip-148-202610-07,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-20,Routine Hub B,38.256442,128.210103,10.28,0,97.4,simulated
gaip-148-202610-08,visit-gaip-148-202610-08,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-23,Routine Hub B,38.2566,128.209979,8.05,0,96.8,simulated
gaip-148-202610-09,visit-gaip-148-202610-09,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-26,Routine Hub B,38.256799,128.210021,8.84,0,95.1,simulated
gaip-148-202610-10,visit-gaip-148-202610-10,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-04,Routine Hub B,38.256586,128.21,10.51,0,97.5,simulated
gaip-148-202610-11,visit-gaip-148-202610-11,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-07,Routine Hub B,38.256381,128.209776,8.93,0,95.6,simulated
gaip-148-202610-12,visit-gaip-148-202610-12,gaip-148,multi_zone,dense_urban,holdout,good,2026-10,evaluation,2026-10-10,Routine Hub A,38.251639,128.203476,5.03,0,97.5,simulated
gaip-148-202611-01,visit-gaip-148-202611-01,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-02,Routine Hub A,38.251251,128.20347,6.14,0,96.7,simulated
gaip-148-202611-02,visit-gaip-148-202611-02,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-05,New Hub,38.232116,128.221964,11.65,0,97.3,simulated
gaip-148-202611-03,visit-gaip-148-202611-03,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-08,Routine Hub B,38.256731,128.210008,9.62,0,96.8,simulated
gaip-148-202611-04,visit-gaip-148-202611-04,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-11,Routine Hub B,38.256413,128.210368,10.51,0,96.1,simulated
gaip-148-202611-05,visit-gaip-148-202611-05,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-14,Routine Hub B,38.256538,128.209829,8.77,0,99.8,simulated
gaip-148-202611-06,visit-gaip-148-202611-06,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-17,Routine Hub A,38.251038,128.203648,4.57,0,96.5,simulated
gaip-148-202611-07,visit-gaip-148-202611-07,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-20,Routine Hub A,38.25136,128.203447,5.36,0,96.3,simulated
gaip-148-202611-08,visit-gaip-148-202611-08,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-23,Routine Hub B,38.256611,128.209894,7.93,0,98.0,simulated
gaip-148-202611-09,visit-gaip-148-202611-09,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-26,New Hub,38.23212,128.221934,9.51,0,97.1,simulated
gaip-148-202611-10,visit-gaip-148-202611-10,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-04,Routine Hub A,38.251587,128.203468,5.87,0,97.1,simulated
gaip-148-202611-11,visit-gaip-148-202611-11,gaip-148,multi_zone,dense_urban,holdout,good,2026-11,evaluation,2026-11-07,Routine Hub B,38.256738,128.20996,9.69,0,98.2,simulated
gaip-148-202612-01,visit-gaip-148-202612-01,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-02,Routine Hub B,38.256581,128.210053,7.76,0,96.9,simulated
gaip-148-202612-02,visit-gaip-148-202612-02,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-05,Routine Hub A,38.251461,128.20397,5.27,0,96.8,simulated
gaip-148-202612-03,visit-gaip-148-202612-03,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-08,New Hub,38.23223,128.221406,9.4,0,96.9,simulated
gaip-148-202612-04,visit-gaip-148-202612-04,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-11,Routine Hub B,38.256752,128.210225,9.41,0,98.7,simulated
gaip-148-202612-05,visit-gaip-148-202612-05,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-14,Routine Hub B,38.256361,128.210038,8.44,0,97.2,simulated
gaip-148-202612-06,visit-gaip-148-202612-06,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-17,New Hub,38.232254,128.22153,11.73,0,97.4,simulated
gaip-148-202612-07,visit-gaip-148-202612-07,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-20,Routine Hub A,38.251242,128.203668,4.58,0,98.5,simulated
gaip-148-202612-08,visit-gaip-148-202612-08,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-23,Routine Hub B,38.256885,128.210205,10.22,0,99.0,simulated
gaip-148-202612-09,visit-gaip-148-202612-09,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-26,New Hub,38.232226,128.221328,11.8,0,95.5,simulated
gaip-148-202612-10,visit-gaip-148-202612-10,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-04,Routine Hub B,38.256548,128.21043,10.38,0,96.0,simulated
gaip-148-202612-11,visit-gaip-148-202612-11,gaip-148,multi_zone,dense_urban,holdout,good,2026-12,evaluation,2026-12-07,Routine Hub B,38.256645,128.209951,8.79,0,100.0,simulated
gaip-149-202511-01,visit-gaip-149-202511-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-02,New Hub,38.055232,128.370935,20.31,0,97.7,simulated
gaip-149-202511-02,visit-gaip-149-202511-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-05,Routine Hub B,38.098932,128.349926,15.53,0,96.6,simulated
gaip-149-202511-03,visit-gaip-149-202511-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-08,Routine Hub A,38.090854,128.338739,11.5,0,98.2,simulated
gaip-149-202511-04,visit-gaip-149-202511-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-11,Routine Hub B,38.099877,128.349541,20.24,0,96.6,simulated
gaip-149-202511-05,visit-gaip-149-202511-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-14,Routine Hub B,38.099011,128.34896,17.0,0,96.7,simulated
gaip-149-202511-06,visit-gaip-149-202511-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-17,Routine Hub A,38.090497,128.338513,10.3,0,96.2,simulated
gaip-149-202511-07,visit-gaip-149-202511-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-20,Routine Hub A,38.090942,128.338496,9.4,0,96.0,simulated
gaip-149-202511-08,visit-gaip-149-202511-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-23,Routine Hub A,38.090605,128.338915,10.62,0,95.8,simulated
gaip-149-202511-09,visit-gaip-149-202511-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-26,Routine Hub A,38.09024,128.338941,11.31,0,96.6,simulated
gaip-149-202511-10,visit-gaip-149-202511-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-04,Routine Hub B,38.099344,128.349816,15.98,0,97.2,simulated
gaip-149-202511-11,visit-gaip-149-202511-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-11,baseline,2025-11-07,Routine Hub B,38.099652,128.350173,17.91,0,96.8,simulated
gaip-149-202512-01,visit-gaip-149-202512-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-02,Routine Hub B,38.099214,128.349583,15.92,0,96.8,simulated
gaip-149-202512-02,visit-gaip-149-202512-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-05,Routine Hub A,38.091013,128.338445,10.74,0,99.5,simulated
gaip-149-202512-03,visit-gaip-149-202512-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-08,Routine Hub A,38.090155,128.338151,10.0,0,99.9,simulated
gaip-149-202512-04,visit-gaip-149-202512-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-11,New Hub,38.055873,128.371346,21.52,0,96.8,simulated
gaip-149-202512-05,visit-gaip-149-202512-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-14,Routine Hub A,38.090581,128.338277,12.76,0,96.1,simulated
gaip-149-202512-06,visit-gaip-149-202512-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-17,Routine Hub A,38.090445,128.339172,10.54,0,97.5,simulated
gaip-149-202512-07,visit-gaip-149-202512-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-20,New Hub,38.055664,128.371903,19.25,0,99.6,simulated
gaip-149-202512-08,visit-gaip-149-202512-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-23,Routine Hub A,38.09105,128.339109,12.06,0,98.6,simulated
gaip-149-202512-09,visit-gaip-149-202512-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-26,New Hub,38.055537,128.371868,22.17,0,98.3,simulated
gaip-149-202512-10,visit-gaip-149-202512-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2025-12,baseline,2025-12-04,New Hub,38.055704,128.371327,20.99,0,95.7,simulated
gaip-149-202601-01,visit-gaip-149-202601-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-02,Routine Hub A,38.090573,128.338478,9.77,0,99.1,simulated
gaip-149-202601-02,visit-gaip-149-202601-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-05,Routine Hub A,38.09048,128.338624,12.19,0,95.8,simulated
gaip-149-202601-03,visit-gaip-149-202601-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-08,Routine Hub A,38.091134,128.338849,12.3,0,95.8,simulated
gaip-149-202601-04,visit-gaip-149-202601-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-11,New Hub,38.056003,128.371809,22.0,0,96.7,simulated
gaip-149-202601-05,visit-gaip-149-202601-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-14,New Hub,38.055378,128.371238,26.14,0,96.4,simulated
gaip-149-202601-06,visit-gaip-149-202601-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-17,Routine Hub A,38.090069,128.339023,11.97,0,96.1,simulated
gaip-149-202601-07,visit-gaip-149-202601-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-20,Routine Hub A,38.090332,128.339455,10.34,0,97.1,simulated
gaip-149-202601-08,visit-gaip-149-202601-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-23,Routine Hub B,38.099365,128.34914,17.58,0,99.6,simulated
gaip-149-202601-09,visit-gaip-149-202601-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-26,Routine Hub A,38.090811,128.338428,11.51,0,96.6,simulated
gaip-149-202601-10,visit-gaip-149-202601-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-04,Routine Hub B,38.099516,128.349794,19.55,0,97.1,simulated
gaip-149-202601-11,visit-gaip-149-202601-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-01,evaluation,2026-01-07,New Hub,38.055491,128.371132,20.33,0,98.2,simulated
gaip-149-202602-01,visit-gaip-149-202602-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-02,Routine Hub A,38.09069,128.338508,12.51,0,97.7,simulated
gaip-149-202602-02,visit-gaip-149-202602-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-05,Routine Hub A,38.090752,128.338614,9.54,0,98.7,simulated
gaip-149-202602-03,visit-gaip-149-202602-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-08,Routine Hub B,38.099476,128.349435,19.4,0,99.9,simulated
gaip-149-202602-04,visit-gaip-149-202602-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-11,Routine Hub B,38.098808,128.349392,20.6,0,95.3,simulated
gaip-149-202602-05,visit-gaip-149-202602-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-14,Routine Hub A,38.090797,128.338735,13.07,0,97.6,simulated
gaip-149-202602-06,visit-gaip-149-202602-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-17,Routine Hub A,38.090596,128.338815,11.46,0,96.5,simulated
gaip-149-202602-07,visit-gaip-149-202602-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-20,Routine Hub B,38.099703,128.349748,20.14,0,96.9,simulated
gaip-149-202602-08,visit-gaip-149-202602-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-23,Routine Hub A,38.090274,128.339014,12.92,0,99.1,simulated
gaip-149-202602-09,visit-gaip-149-202602-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-26,Routine Hub A,38.089959,128.339036,11.97,0,99.2,simulated
gaip-149-202602-10,visit-gaip-149-202602-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-04,Routine Hub A,38.09041,128.338892,12.68,0,95.3,simulated
gaip-149-202602-11,visit-gaip-149-202602-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-02,evaluation,2026-02-07,Routine Hub A,38.090069,128.338703,10.53,0,98.5,simulated
gaip-149-202603-01,visit-gaip-149-202603-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-02,New Hub,38.056013,128.371776,23.91,0,97.7,simulated
gaip-149-202603-02,visit-gaip-149-202603-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-05,Routine Hub B,38.09947,128.349465,18.81,0,99.8,simulated
gaip-149-202603-03,visit-gaip-149-202603-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-08,Routine Hub B,38.099284,128.348939,18.97,0,99.8,simulated
gaip-149-202603-04,visit-gaip-149-202603-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-11,Routine Hub A,38.090715,128.339419,10.87,0,100.0,simulated
gaip-149-202603-05,visit-gaip-149-202603-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-14,Routine Hub A,38.090081,128.338807,12.92,0,95.5,simulated
gaip-149-202603-06,visit-gaip-149-202603-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-17,Routine Hub A,38.090561,128.338347,10.8,0,97.8,simulated
gaip-149-202603-07,visit-gaip-149-202603-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-20,Routine Hub A,38.090739,128.339021,11.8,0,95.3,simulated
gaip-149-202603-08,visit-gaip-149-202603-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-23,Routine Hub A,38.09038,128.339314,10.66,0,99.1,simulated
gaip-149-202603-09,visit-gaip-149-202603-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-26,Routine Hub B,38.098902,128.349918,20.68,0,98.0,simulated
gaip-149-202603-10,visit-gaip-149-202603-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-04,Routine Hub A,38.090465,128.339169,12.97,0,99.5,simulated
gaip-149-202603-11,visit-gaip-149-202603-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-03,evaluation,2026-03-07,Routine Hub B,38.099172,128.349329,15.89,0,97.7,simulated
gaip-149-202604-01,visit-gaip-149-202604-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-02,Routine Hub B,38.099471,128.349575,16.31,0,97.9,simulated
gaip-149-202604-02,visit-gaip-149-202604-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-05,Routine Hub A,38.090543,128.338306,12.52,0,95.8,simulated
gaip-149-202604-03,visit-gaip-149-202604-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-08,Routine Hub B,38.099942,128.349437,19.21,0,96.0,simulated
gaip-149-202604-04,visit-gaip-149-202604-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-11,Routine Hub A,38.090266,128.338816,11.78,0,99.8,simulated
gaip-149-202604-05,visit-gaip-149-202604-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-14,Routine Hub A,38.090232,128.33847,12.27,0,97.2,simulated
gaip-149-202604-06,visit-gaip-149-202604-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-17,Routine Hub B,38.099192,128.349539,17.4,0,96.3,simulated
gaip-149-202604-07,visit-gaip-149-202604-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-20,Routine Hub A,38.090323,128.338349,10.09,0,97.1,simulated
gaip-149-202604-08,visit-gaip-149-202604-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-23,New Hub,38.05572,128.371638,23.69,0,98.7,simulated
gaip-149-202604-09,visit-gaip-149-202604-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-26,New Hub,38.055509,128.371637,21.94,0,96.5,simulated
gaip-149-202604-10,visit-gaip-149-202604-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-04,evaluation,2026-04-04,New Hub,38.055214,128.371263,19.99,0,95.4,simulated
gaip-149-202605-01,visit-gaip-149-202605-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-02,New Hub,38.055655,128.371176,26.3,0,95.9,simulated
gaip-149-202605-02,visit-gaip-149-202605-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-05,New Hub,38.055554,128.371014,23.82,0,98.3,simulated
gaip-149-202605-03,visit-gaip-149-202605-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-08,Routine Hub B,38.099217,128.349192,16.89,0,97.4,simulated
gaip-149-202605-04,visit-gaip-149-202605-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-11,Routine Hub A,38.089932,128.338616,11.54,0,96.0,simulated
gaip-149-202605-05,visit-gaip-149-202605-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-14,New Hub,38.055063,128.370973,23.65,0,96.4,simulated
gaip-149-202605-06,visit-gaip-149-202605-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-17,Routine Hub B,38.099532,128.350036,17.07,0,96.3,simulated
gaip-149-202605-07,visit-gaip-149-202605-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-20,Routine Hub A,38.090306,128.338797,10.99,0,98.2,simulated
gaip-149-202605-08,visit-gaip-149-202605-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-23,New Hub,38.055982,128.37149,20.18,0,98.9,simulated
gaip-149-202605-09,visit-gaip-149-202605-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-26,Routine Hub B,38.099856,128.349526,16.75,0,98.9,simulated
gaip-149-202605-10,visit-gaip-149-202605-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-04,Routine Hub A,38.090216,128.338679,10.84,0,96.4,simulated
gaip-149-202605-11,visit-gaip-149-202605-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-05,evaluation,2026-05-07,New Hub,38.055557,128.371119,19.61,0,98.1,simulated
gaip-149-202606-01,visit-gaip-149-202606-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-02,New Hub,38.055503,128.371437,21.72,0,95.4,simulated
gaip-149-202606-02,visit-gaip-149-202606-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-05,New Hub,38.055897,128.370949,21.23,0,98.8,simulated
gaip-149-202606-03,visit-gaip-149-202606-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-08,Routine Hub B,38.099868,128.349769,17.58,0,96.9,simulated
gaip-149-202606-04,visit-gaip-149-202606-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-11,Routine Hub A,38.090709,128.338991,11.9,0,96.0,simulated
gaip-149-202606-05,visit-gaip-149-202606-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-14,Routine Hub A,38.090562,128.339028,9.37,0,95.0,simulated
gaip-149-202606-06,visit-gaip-149-202606-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-17,Routine Hub A,38.090209,128.338507,10.77,0,96.1,simulated
gaip-149-202606-07,visit-gaip-149-202606-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-20,Routine Hub A,38.090744,128.33905,11.04,0,99.7,simulated
gaip-149-202606-08,visit-gaip-149-202606-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-23,New Hub,38.055623,128.370731,19.56,0,98.4,simulated
gaip-149-202606-09,visit-gaip-149-202606-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-26,Routine Hub A,38.091065,128.33843,12.92,0,95.7,simulated
gaip-149-202606-10,visit-gaip-149-202606-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-06,evaluation,2026-06-04,New Hub,38.055609,128.371098,19.53,0,97.8,simulated
gaip-149-202607-01,visit-gaip-149-202607-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-02,New Hub,38.055066,128.371243,23.26,0,98.6,simulated
gaip-149-202607-02,visit-gaip-149-202607-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-05,Routine Hub A,38.090613,128.338716,11.15,0,95.3,simulated
gaip-149-202607-03,visit-gaip-149-202607-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-08,New Hub,38.055401,128.371604,26.24,0,95.0,simulated
gaip-149-202607-04,visit-gaip-149-202607-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-11,Routine Hub A,38.090044,128.338631,10.63,0,97.8,simulated
gaip-149-202607-05,visit-gaip-149-202607-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-14,Routine Hub B,38.099481,128.350045,19.34,0,96.6,simulated
gaip-149-202607-06,visit-gaip-149-202607-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-17,Routine Hub B,38.09982,128.349598,18.92,0,98.5,simulated
gaip-149-202607-07,visit-gaip-149-202607-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-20,New Hub,38.055529,128.371435,22.3,0,97.2,simulated
gaip-149-202607-08,visit-gaip-149-202607-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-23,Routine Hub A,38.090149,128.338351,10.37,0,96.1,simulated
gaip-149-202607-09,visit-gaip-149-202607-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-26,Routine Hub A,38.090432,128.338991,11.78,0,97.4,simulated
gaip-149-202607-10,visit-gaip-149-202607-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-07,evaluation,2026-07-04,New Hub,38.055562,128.371724,21.04,0,97.4,simulated
gaip-149-202608-01,visit-gaip-149-202608-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-02,New Hub,38.055369,128.371408,23.68,0,97.9,simulated
gaip-149-202608-02,visit-gaip-149-202608-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-05,Routine Hub A,38.090499,128.339198,11.09,0,96.4,simulated
gaip-149-202608-03,visit-gaip-149-202608-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-08,Routine Hub A,38.090944,128.339114,10.31,0,95.9,simulated
gaip-149-202608-04,visit-gaip-149-202608-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-11,Routine Hub A,38.090656,128.338912,11.21,0,98.3,simulated
gaip-149-202608-05,visit-gaip-149-202608-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-14,Routine Hub A,38.090232,128.339082,12.26,0,98.5,simulated
gaip-149-202608-06,visit-gaip-149-202608-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-17,New Hub,38.055383,128.371335,19.98,0,98.0,simulated
